id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_q_translation_output,raw_c_translation_output,raw_en_qa_output,raw_a_backtranslation_output,error_message,runtime_sec
fi-validation-360,Mikä joukkue pudotti VPS:n Euroopan liigan karsinnoista kaudella 2017-18?,"Pukin ja Brøndbyn kausi 2017–2018 alkoi edelliskausien tapaan Eurooppa-liigan karsintaotteluilla. Brøndby sai vastaansa 2. karsintakierroksella Veikkausliigassa pelanneen VPS:n.[41] Brøndby voitti otteluparin VPS:aa vastaan, mutta joukkue ei edennyt kuitenkaan Eurooppa-liigan lohkovaiheeseen. Pukki pelasi kolmessa Eurooppa-liigan karsintaottelussa ja teki niissä yhden maalin. Tanskan liigassa Pukki pelasi kaikissa 36 sarjaottelussa, joista 32 avauskokoonpanossa. Pukki teki 17 maalia ja hänen edellään Tanskan liigan maalipörssissä oli vain Hobron Pål Alexander Kirkevold. Pukki oli neljännen kerran peräkkäin Brøndbyn paras maalintekijä. Brøndby johti Tanskan liigaa kauden aikana useaan otteeseen, mutta joukkue jäi kuitenkin edelliskauden tapaan sarjassa toiseksi. Midtjylland voitti mestaruuden neljän pisteen erolla.[42] Brøndby eteni toistamiseen Parkenilla pelattuun Tanskan cupin finaaliin, jossa se kohtasi Silkeborgin. Brøndby voitti finaalin maalein 3–1 ja Tanskan cupin kaudella 2017–2018.[43] Brøndby pääsi seuraavan kauden Eurooppa-liigan karsintoihin. Pukki pelasi Brøndbyssä neljän kauden aikana yhteensä 130 Tanskan liigan ottelua ja teki niissä 55 maalia.",['Brøndby'],Which team dropped out of the European league in 2017-18?,"The Pukki and Brondby affair began in 2017–2018 with the way of the previous seasons in the European League matches. Brondby answered with their 2nd best defense in the Veikkausliiga league with VPS.[41] Brondby won the match against VPS, but the team did not advance to the Champions League group stage. Pukki played in three European League matches and scored one goal in each of them. In the Danish league, Pukki played in all 36 matches, of which 32 were starts. Pukki scored 17 goals and his competition was only ahead of him in the Danish league's goal scoring charts was Hobro's Pål Alexander Kirkevold. Pukki was the fourth time in a row Brondby's top scorer. Brondby led the Danish league for several rounds, but the team still finished second in the league. Midtjylland won the championship by four points. Brondby played the Danish Cup final at Parken, where they faced Silkeborg. Brond",Brondby.,Brondby.,,,,Which team dropped out of the European league in 2017-18?,"The Pukki and Brondby affair began in 2017–2018 with the way of the previous seasons in the European League matches. Brondby answered with their 2nd best defense in the Veikkausliiga league with VPS.[41] Brondby won the match against VPS, but the team did not advance to the Champions League group stage. Pukki played in three European League matches and scored one goal in each of them. In the Danish league, Pukki played in all 36 matches, of which 32 were starts. Pukki scored 17 goals and his competition was only ahead of him in the Danish league's goal scoring charts was Hobro's Pål Alexander Kirkevold. Pukki was the fourth time in a row Brondby's top scorer. Brondby led the Danish league for several rounds, but the team still finished second in the league. Midtjylland won the championship by four points. Brondby played the Danish Cup final at Parken, where they faced Silkeborg. Brond",Brondby.,"""Brondby.""",,7.4190521240234375
fi-validation-33,Mikä on Hondurasin pinta-ala?,"Pohjoisessa Honduras rajoittuu Karibianmereen ja etelässä Fonsecanlahteen Tyynellä valtamerellä. Hondurasin naapurimaat ovat Guatemala, El Salvador ja Nicaragua. Valtion pinta-ala on 112090 neliökilometriä.[4]",['112090 neliökilometriä'],What is the area of Honduras?,"In the north, Honduras is bounded by the Caribbean Sea and to the east by the Gulf of Fonseca of the Pacific Ocean. Its neighboring countries are Guatemala, El Salvador, and Nicaragua. The total area of the country is 112,090 square kilometers.",I don't know,En tiedä.,,,,What is the area of Honduras?,"In the north, Honduras is bounded by the Caribbean Sea and to the east by the Gulf of Fonseca of the Pacific Ocean. Its neighboring countries are Guatemala, El Salvador, and Nicaragua. The total area of the country is 112,090 square kilometers.",I don't know,"""En tiedä.""",,2.1911301612854004
fi-validation-31,Minä vuonna Adolfo González on syntynyt?,"
Don Adolfo Suárez González, Suarezin herttua, Espanjan grande (25. syyskuuta 1932 – 23. maaliskuuta 2014[1]) oli espanjalainen lakimies ja poliitikko. Hän toimi vuosina 1976–1981 Espanjan pääministerinä. Kesäkuussa 1977 hänen johtamansa Demokraattisen keskustan unioni voitti maan ensimmäiset parlamenttivaalit ja hänestä tuli ensimmäinen demokraattisesti valittu pääministeri caudillo Francisco Francon kuoleman jälkeen.",['1932'],In what year was Adolfo González born?,"Adolfo Suárez González, of Suarez's heart, the great of Spain (25 September 1932 - 23 May 2014 [1]) was a Spanish statesman and politician. He served as Prime Minister of Spain from 1976 to 1981. In summer 1977 his led Democratic Union of the Center won its first ever parliamentary elections and he became the first democratically elected Prime Minister after the death of dictator Francisco Franco.",I don't know,En tiedä.,,,,In what year was Adolfo González born?,"Adolfo Suárez González, of Suarez's heart, the great of Spain (25 September 1932 - 23 May 2014 [1]) was a Spanish statesman and politician. He served as Prime Minister of Spain from 1976 to 1981. In summer 1977 his led Democratic Union of the Center won its first ever parliamentary elections and he became the first democratically elected Prime Minister after the death of dictator Francisco Franco.",I don't know,"""En tiedä.""",,3.5672833919525146
fi-validation-654,Mikä on Joensuun asukasluku?,"Vuoden 2017 lopussa Joensuussa oli 76 067 asukasta, joista 67 051 asui taajamissa, 8 187 haja-asutusalueilla ja 829 asukkaan asuinpaikan koordinaatit eivät olleet tiedossa. Taajama-aste lasketaan niistä asukkaista, joiden asuinpaikan koordinaatit ovat tiedossa; Joensuun taajama-aste on 89,1 %.[1] Joensuun taajamaväestö jakautuu 11 eri taajaman kesken:[2]",['76 067'],What is the population of Joensuu?,"At the end of 2017, there were 76,067 inhabitants in Joensuu, of whom 67,051 lived in the urban area, 8,187 in rural areas and 829 had unknown address data. The urban area population includes those with address data but not in the urban area; the urban area population of Joensuu is 89.1 percent.[1] The population of Joensuu is divided into 11 separate municipalities:[2]","76,067",76 067,,,,What is the population of Joensuu?,"At the end of 2017, there were 76,067 inhabitants in Joensuu, of whom 67,051 lived in the urban area, 8,187 in rural areas and 829 had unknown address data. The urban area population includes those with address data but not in the urban area; the urban area population of Joensuu is 89.1 percent.[1] The population of Joensuu is divided into 11 separate municipalities:[2]","76,067",76 067,,4.030592441558838
fi-validation-713,Milloin Pokemon on luotu?,"Pokémon () on japanilainen tuotesarja. Se sai alkunsa Satoshi Tajirin kehittämästä, vuonna 1996 Nintendon Game Boy:lle julkaistusta videoroolipelistä. Sana ”Pokémon” on lyhenne sanoista ”pocket monsters”, ”taskuhirviöt”. Peleissä on satoja erilaisia Pokémon-hahmoja ja tavoitteena on kerätä jokainen niistä ja kouluttaa hahmoista hyvä tiimi. Tuotesarjaan kuuluu videopelien lisäksi keräilykorttipeli, anime, manga ja lukuisia muita tuotteita. Tunnetuin Pokémon-hahmo on sarjan maskotti, keltainen sähköhiiriolento Pikachu.[1]
Brändiä hallitsee ja lisensoi The Pokemon Company, josta Nintendo omistaa 32 %.[2]
Nimi ""Pokémon"" ja hahmojen nimet yms. ovat Nintendon tavaramerkkejä.[3]",['vuonna 1996'],When was Pokémon created?,"Pokémon is a Japanese media franchise that was created by game designer Satoshi Tajiri in 1996 for Nintendo's Game Boy handheld video game console. The word ""Pokémon"" is an abbreviation of the Japanese words ""Pocket Monsters"" or ""Taskuhirviöt."" The games feature hundreds of different types of creatures called ""Pokémon"" that players must catch and train in order to battle other Pokémon trainers. The franchise includes not only video games but also a trading card game, anime television series, manga comic books, and numerous other products. The most recognizable Pokémon character is the electric mouse Pikachu, who has become the face of the franchise. The Pokémon Company, which is co-owned by Nintendo, licenses and oversees the brand.[1] The names of the Pokémon and the game titles are Nintendo trademarks.[3]",1996,1996,,,,When was Pokémon created?,"Pokémon is a Japanese media franchise that was created by game designer Satoshi Tajiri in 1996 for Nintendo's Game Boy handheld video game console. The word ""Pokémon"" is an abbreviation of the Japanese words ""Pocket Monsters"" or ""Taskuhirviöt."" The games feature hundreds of different types of creatures called ""Pokémon"" that players must catch and train in order to battle other Pokémon trainers. The franchise includes not only video games but also a trading card game, anime television series, manga comic books, and numerous other products. The most recognizable Pokémon character is the electric mouse Pikachu, who has become the face of the franchise. The Pokémon Company, which is co-owned by Nintendo, licenses and oversees the brand.[1] The names of the Pokémon and the game titles are Nintendo trademarks.[3]",1996,1996,,5.312697887420654
fi-validation-719,Kuinka kives syövän voi havaita?,"Kivessyövän yleisin ensioire on toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton.","['toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton']",How can a stone be detected?,"The most common form of a stone is an increase in the size of a second stone (which also occurs in the stone bed). A stone can be smooth or a stone can be rough. Often, a stone's appearance is associated with the appearance of a bone in a bone bed. One of the symptoms of a stone is a stone-like mass, even if the stone is often also without a mass.",Yes,Ja,,,,How can a stone be detected?,"The most common form of a stone is an increase in the size of a second stone (which also occurs in the stone bed). A stone can be smooth or a stone can be rough. Often, a stone's appearance is associated with the appearance of a bone in a bone bed. One of the symptoms of a stone is a stone-like mass, even if the stone is often also without a mass.",Yes,"""Ja""",,2.814279556274414
fi-validation-608,Kuka Kleon oli?,"Perikleen kuoleman myötä Ateena oli menettänyt selvän johtohahmonsa. Uutta sotaisampaa linjaa alkoi ajaa Perikleen suurin vastustaja Kleon. Ateenan strategia muuttui tämän jälkeen paljon aggressiivisemmaksi, ja vuonna 427 eaa. ateenalainen strategi Nikias valtasi Minoan saaren, jolta saattoi saartaa Megaran sataman.[12]",['Perikleen suurin vastustaja'],Who was Kleon?,"After the death of Pericles, Athens had lost its self-confident leadership. A new military line began to be driven by the greatest enemy of Pericles, Cleon. After that, Athens' strategy became much more aggressive, and in 427 BCE, the Athenian Strategist Nikias commanded the expedition to Crete, from where he could have sent an expeditionary force to Megara.[12]",I don't know,En tiedä.,,,,Who was Kleon?,"After the death of Pericles, Athens had lost its self-confident leadership. A new military line began to be driven by the greatest enemy of Pericles, Cleon. After that, Athens' strategy became much more aggressive, and in 427 BCE, the Athenian Strategist Nikias commanded the expedition to Crete, from where he could have sent an expeditionary force to Megara.[12]",I don't know,"""En tiedä.""",,2.962256908416748
fi-validation-411,Mikä oli ensimäinen junarata Suomessa?,"
Suomen rataverkon historian voidaan katsoa ulottuvan ainakin maaliskuun 20. 1849, jolloin tie- ja vesirakennuslaitoksen päällikkö eversti Alfred Stjernvall ehdotti hevosvetoisen rautatien rakentamista Helsingistä Turkhautaan. Rata olisi ylittänyt Salpausselät ja yhdistänyt maan pääkaupungin purjehduskelpoiseen Järvi-Suomeen. Kenraalikuvernööri määräsi asiaa tutkittavaksi, ja vuonna 1851 valmistui suunnitelma veturirautatien rakentamisesta Helsingistä Hämeenlinnaan.[1] Tälle välille avattiinkin vuonna 1862 Suomen rataverkon ensimmäinen rataosuus, joka on nykyään osa Suomen päärataa.[2] 1800-luvun lopulla junat oli Suomessa suunniteltu kulkemaan vain 25 kilometriä tunnissa, joten matkanteko oli hidasta mutta silti hevoskyytiä nopeampaa.",['Helsingistä Hämeenlinnaan'],What was the first ship to sail in Finland?,"The history of the Finnish railway can be traced back at least to May 20, 1849, when the Director of the Road and Canal Administration, Alfred Stjernvall, proposed the construction of a horse-drawn railway from Helsinki to Turku. The railway would have crossed the Salpausselkä pass and connected the capital city to the coastal route to Finland's main port. The matter was referred to the General Government, which in 1851 ordered a study of the proposal, which resulted in a plan for the construction of horse-drawn railways from Helsinki to Hämeenlinna in 1851.[1] By 1862, the first section of the Finnish railway had been completed, which is now part of the Finnish national railway network.[2] In the 1800s, trains were planned to operate in Finland at a maximum speed of only 25 kilometres per hour, so travel by train was slower but more efficient than travelling by horse.",I don't know,En tiedä.,,,,What was the first ship to sail in Finland?,"The history of the Finnish railway can be traced back at least to May 20, 1849, when the Director of the Road and Canal Administration, Alfred Stjernvall, proposed the construction of a horse-drawn railway from Helsinki to Turku. The railway would have crossed the Salpausselkä pass and connected the capital city to the coastal route to Finland's main port. The matter was referred to the General Government, which in 1851 ordered a study of the proposal, which resulted in a plan for the construction of horse-drawn railways from Helsinki to Hämeenlinna in 1851.[1] By 1862, the first section of the Finnish railway had been completed, which is now part of the Finnish national railway network.[2] In the 1800s, trains were planned to operate in Finland at a maximum speed of only 25 kilometres per hour, so travel by train was slower but more efficient than travelling by horse.",I don't know,"""En tiedä.""",,6.705138683319092
fi-validation-741,Paljonko Jehovalaisia uusia kastettuja arvioidaan olevan vuosittain?,"
Maailmanlaajuisesti uusia kastettuja on 250000–300000 vuosittain. Vuonna 2014 kastettiin 275581 jäsentä.[22] Aktiivisten julistajien kuukausittaiseksi huipuksi ilmoitetaan vuonna 2015 yli 8,2 miljoonaa, ja heitä oli 240 maassa. Julistajat raportoivat saarnaamistyötä kautta maailman 1933473968 tuntia. He johtivat keskimäärin 9708968:aa maksutonta raamatuntutkiskelua.[23]",['250000–300000'],How many new Jehovah's Witnesses are baptized every year?,"Globally, there are 250,000–300,000 new printings each year. In 2014, 275,581 copies were printed.[22] The top 8,200 publishers by monthly circulation as of 2015 were listed as having 193,347,396 hours of content, with 240 countries represented.[23] Publishers reported 970,896 hours of free content.",I don't know,En tietä,,,,How many new Jehovah's Witnesses are baptized every year?,"Globally, there are 250,000–300,000 new printings each year. In 2014, 275,581 copies were printed.[22] The top 8,200 publishers by monthly circulation as of 2015 were listed as having 193,347,396 hours of content, with 240 countries represented.[23] Publishers reported 970,896 hours of free content.",I don't know,"""En tietä""",,4.057348728179932
fi-validation-446,Minkä ikäisenä Martina Hingis alkoi pelaamaan tennistä?,Martina aloitti tennispallojen lyömisen jo kahden vuoden iässä ja neljän vanhana hän pelasi ensimmäisessä turnauksessaan. Vuonna 1993 Hingisistä tuli kaikkien aikojen nuorin Grand Slamin juniorisarjan voittaja hänen valloittaessaan 12-vuotiaana junioreiden kaksinpelikruunun Roland Garrosissa. Seuraavana vuonna hän puolusti mestaruuttaan menestyksekkäästi ja voitti myös Wimbledonissa. Hingis oli jo tällöin maailman junioriykkönen.,['kahden vuoden'],At what age did Martina Hingis start playing tennis?,"Martina started playing tennis when she was two years old and was four when she played in her first tournament. In 1993, at the age of 12, Hingis became the all-time youngest Grand Slam junior champion by winning the French Open girls' doubles. The following year, she defended her title successfully and also won Wimbledon. By then, Hingis was already the world's number one junior player.",I don't know,En tiedä.,,,,At what age did Martina Hingis start playing tennis?,"Martina started playing tennis when she was two years old and was four when she played in her first tournament. In 1993, at the age of 12, Hingis became the all-time youngest Grand Slam junior champion by winning the French Open girls' doubles. The following year, she defended her title successfully and also won Wimbledon. By then, Hingis was already the world's number one junior player.",I don't know,"""En tiedä.""",,3.1471588611602783
fi-validation-265,Mikä oli Väinö Riikkilän ensimmäinen kirja?,"Ensimmäinen kirja Pertsa ja Kilu valmistui 1948, mutta se ilmestyi vasta 1951. Kuuden Pertsa ja Kilu -kirjan kasvutarina on poikien siirtyminen kodista aivan sananmukaisestikin avarimmille vesille, ja haaveilu merimieheksi ryhtymisestä korvautui veneen hankkimisella ja ylipäätään vastuunotolla. 1970-luvulla Pertsa ja Kilu -kirjoista tehtiin Vili Auvisen ohjaama televisiosarja. Vuonna 2000 Taavi Vartia teki uuden televisiosarjan Pertsasta ja Kilusta, mutta se ei perustunut Riikkilän teksteihin.",['Pertsa ja Kilu'],What was Väinö Riikkilä's first book?,"The first book of Pertsa and Kilu was ready in 1948, but it was published only in 1951. The growth of the Pertsa and Kilu series was the migration of the boys from the country to the city, almost literally, from word to word, from lake to sea, and the dream of becoming a seaman was replaced by the need to earn a living and take responsibility. In the 1970s, a television series was made of the Pertsa and Kilu books directed by Vili Auvi, and in 2000 a new television series of Pertsa and Kilu was made by Taavi Vartia, but it was not based on the texts of the books.",Yes,Ja,,,,What was Väinö Riikkilä's first book?,"The first book of Pertsa and Kilu was ready in 1948, but it was published only in 1951. The growth of the Pertsa and Kilu series was the migration of the boys from the country to the city, almost literally, from word to word, from lake to sea, and the dream of becoming a seaman was replaced by the need to earn a living and take responsibility. In the 1970s, a television series was made of the Pertsa and Kilu books directed by Vili Auvi, and in 2000 a new television series of Pertsa and Kilu was made by Taavi Vartia, but it was not based on the texts of the books.",Yes,"""Ja""",,5.10110878944397
fi-validation-213,Mistä sana algoritmi tulee?,Sana algoritmi tulee persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä.,['persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä'],Where does the word algorithm come from?,The algorithm was named after the special mathematics and astronomy expert Muhammad ibn Musa al-Khwarizmi.,Yes,Ja,,,,Where does the word algorithm come from?,The algorithm was named after the special mathematics and astronomy expert Muhammad ibn Musa al-Khwarizmi.,Yes,"""Ja""",,1.0736885070800781
fi-validation-324,Milloin maalaisliitto perustettiin?,"Suomen Keskusta (yleiskielessä keskusta,[1] lyhenne Kesk.,[2] ) on suomalainen puolue. Vuonna 1906 perustetun puolueen nimenä oli Maalaisliitto (lyh. ML) vuoteen 1964 asti ja sen jälkeen Keskustapuolue vuoteen 1988 asti, jolloin otettiin käyttöön nykyinen nimi.",['1906'],When was the rural district established?,"The Finnish Centre Party (in Finnish language Centre, abbr. Kesk.) is a Finnish political party. It was founded in 1906 as the Country League (abbr. ML) and was called that until 1964 and then the Centre Party until 1988, when it adopted its current name.",I don't know,En tietä,,,,When was the rural district established?,"""The Finnish Centre Party (in Finnish language Centre, abbr. Kesk.) is a Finnish political party. It was founded in 1906 as the Country League (abbr. ML) and was called that until 1964 and then the Centre Party until 1988, when it adopted its current name.""",I don't know,"""En tietä""",,2.618386745452881
fi-validation-622,Mikä on Sisilian pinta-ala?,"

Sisilia (italiaksi ja sisiliaksi Sicilia) on Välimeren suurin saari Italiassa. Saaren koko on 25700 neliökilometriä, ja siellä asuu runsaat viisi miljoonaa ihmistä. Kapeimmillaan vain 3,3 kilometrin levyinen Messinansalmi erottaa Sisilian Apenniinien niemimaasta.[1] Saari lähisaarineen muodostaa Sisilian hallinnollisen alueen, joka on jaettu yhdeksään maakuntatason alueeseen.",['25700 neliökilometriä'],What is the area of Sicily?,"Sicily (Italian: Sicilia or Sicilia; Sicilian: Sisili) is the largest island in the Mediterranean Sea and the largest region of Italy. The island has an area of 25,700 square kilometres (9,900 sq mi), with a population of approximately five million people. Only 3.3 kilometres (2.1 mi) wide at its narrowest point, where the Strait of Messina separates it from the Italian mainland, Sicily is connected to the peninsula by a bridge and a tunnel. The island forms an autonomous region of Italy, which is divided into eight provinces.",Yes,Kyllä,,,,What is the area of Sicily?,"Sicily (Italian: Sicilia or Sicilia; Sicilian: Sisili) is the largest island in the Mediterranean Sea and the largest region of Italy. The island has an area of 25,700 square kilometres (9,900 sq mi), with a population of approximately five million people. Only 3.3 kilometres (2.1 mi) wide at its narrowest point, where the Strait of Messina separates it from the Italian mainland, Sicily is connected to the peninsula by a bridge and a tunnel. The island forms an autonomous region of Italy, which is divided into eight provinces.",Yes,"""Kyllä""",,4.040654420852661
fi-validation-590,Milloin Svartholman merilinnoitus rakennettiin?,"
Svartholman merilinnoitus on Loviisan edustalla sijaitseva merilinnoitus, jota rakennettiin Ruotsin laivaston tukikohdaksi sekä Venäjän vastaisen rajan turvaksi. Eversti Augustin Ehrensvärd suunnitteli sen säännölliseksi bastionilinnoitukseksi. Svartholman rakennustyöt aloitettiin vuonna 1748, ja se valmistui keskeisiltä osiltaan 1760-luvun aikana, mutta täysin valmiiksi se ei tullut koskaan.[1]","['se valmistui keskeisiltä osiltaan 1760-luvun aikana, mutta täysin valmiiksi se ei tullut koskaan']",When was the Svartholmen lighthouse built?,"The Svartholm Fort is a fort located in Loviisa, Finland, which was built as a fortress for the Russian fleet and as a border guard post against Russia. It was designed by August von Ehrensvärd and construction began in 1748, with the main part of the fort being completed by the 1760s, although it was never fully finished.[1]",I don't know,En tiedä.,,,,When was the Svartholmen lighthouse built?,"The Svartholm Fort is a fort located in Loviisa, Finland, which was built as a fortress for the Russian fleet and as a border guard post against Russia. It was designed by August von Ehrensvärd and construction began in 1748, with the main part of the fort being completed by the 1760s, although it was never fully finished.[1]",I don't know,"""En tiedä.""",,3.1489267349243164
fi-validation-332,Miksi ensimmäinen ristiretki tehtiin?,"

Ensimmäinen ristiretki Suomeen on Ruotsista Lounais-Suomeen mahdollisesti 1150-luvulla tehty ristiretki.[1] Ristiretken todenperäisyydestä ei ole varmuutta. Jonkinlainen laaja sotaretki kuitenkin tehtiin Ruotsista Suomeen 1150-luvulla.[2] Sotaretkeä ei kuitenkaan voida pitää varsinaisena ristiretkenä, vaan ajalle tyypillisenä sotaretkenä, niin sanottuna ledung-retkenä.[3] Myyttisen retken tavoitteena oli estää suomalaisten hyökkäykset Ruotsiin sekä katolisen uskon levittäminen pakanalliseen Lounais-Suomeen.[4]",['tavoitteena oli estää suomalaisten hyökkäykset Ruotsiin sekä katolisen uskon levittäminen pakanalliseen Lounais-Suomeen'],Why was the first bridge built?,"The first crossing of Finland from Sweden was probably made in 1150. The exact date is unknown. However, a certain border wall was built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind.",I don't know,En tiedä.,,,,Why was the first bridge built?,"The first crossing of Finland from Sweden was probably made in 1150. The exact date is unknown. However, a certain border wall was built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind. A border wall was also built from Sweden into Finland in 1150. This border wall is not considered to be a true border wall, but rather a border wall of some kind.",I don't know,"""En tiedä.""",,6.98558235168457
fi-validation-375,Mihin Hermann Göring kuoli?,"
Hermann Wilhelm Göring () oli natsi-Saksan sotamarsalkka, ilmailuministeri ja Luftwaffen komentaja (Reichsminister der Luftfahrt und Oberbefehlshaber der Luftwaffe – Ilmailun valtakunnanministeri ja Luftwaffen ylikäskynhaltija) vuosina 1933–1945 sekä valtiopäivien puhemies vuosina 1932–1945. Hän lukeutui kansallissosialistisen puolueen korkeimpiin johtajiin. Göring oli ensimmäisessä maailmansodassa ansioitunut taistelulentäjä ja liittyi rauhan tultua kansallissosialistiseen puolueeseen ensimmäisten joukossa. Hänet tuomittiin Nürnbergin sotarikosoikeudenkäynnissä kuolemaan, mutta hän teki itsemurhan ennen tuomion täytäntöönpanoa.",['teki itsemurhan'],What did Hermann Göring die of?,"Hermann Wilhelm Göring (12 January 1893 – 15 October 1946) was a German Nazi politician who served as the Nazi Germany's Minister of Aviation and Chief of the Luftwaffe from 1933 to 1945, and as the Vice-Chancellor of Germany from 1932 to 1945. He was one of the most prominent leaders of the Nazi Party. Göring was the first recipient of the Iron Cross in World War I and was part of the first wave of Nazi Party members to join the party. He was tried and convicted at the Nuremberg Trials, and was sentenced to death by hanging, but committed suicide before his execution.",I don't know,En tietä,,,,What did Hermann Göring die of?,"Hermann Wilhelm Göring (12 January 1893 – 15 October 1946) was a German Nazi politician who served as the Nazi Germany's Minister of Aviation and Chief of the Luftwaffe from 1933 to 1945, and as the Vice-Chancellor of Germany from 1932 to 1945. He was one of the most prominent leaders of the Nazi Party. Göring was the first recipient of the Iron Cross in World War I and was part of the first wave of Nazi Party members to join the party. He was tried and convicted at the Nuremberg Trials, and was sentenced to death by hanging, but committed suicide before his execution.",I don't know,"""En tietä""",,4.827033042907715
fi-validation-181,Missä kaupungissa Johan Jakob Nervander syntyi?,"

Johan Jakob Nervander (23. helmikuuta 1805 Uusikaupunki – 15. maaliskuuta 1848 Helsinki)[1] oli suomalainen runoilija, fyysikko ja meteorologi. Nervander oli suomalaisen meteorologisen mittaus- ja havaintotoiminnan alkuunpanija. Hänen vuonna 1844 aloittamistaan magneettisista mittauksista käynnistynyt niin sanottu Helsingin havaintosarja on maailmanlaajuisestikin harvinainen ja nykyisessä tiedeyhteisössä arvostettu.[2] Hän kehitti myös galvanometriä.[3]",['Uusikaupunki'],In what city was Johan Jakob Nervander born?,"Johan Jakob Nervander (June 23, 1805, Uusikaupunki – March 15, 1848, Helsinki) was a Finnish poet, physicist, and meteorologist. Nervander was the founder of Finnish meteorological observation and recording. His magnetic observations, which began in 1844, are considered to be the most significant and valuable in the world, and are still valued by modern scholars. He also improved the galvanometer.",Uusikaupunki,Uusikaupunki,,,,In what city was Johan Jakob Nervander born?,"Johan Jakob Nervander (June 23, 1805, Uusikaupunki – March 15, 1848, Helsinki) was a Finnish poet, physicist, and meteorologist. Nervander was the founder of Finnish meteorological observation and recording. His magnetic observations, which began in 1844, are considered to be the most significant and valuable in the world, and are still valued by modern scholars. He also improved the galvanometer.",Uusikaupunki,Uusikaupunki,,3.5709431171417236
