id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_q_translation_output,raw_c_translation_output,raw_en_qa_output,raw_a_backtranslation_output,error_message,runtime_sec
fi-validation-360,Mikä joukkue pudotti VPS:n Euroopan liigan karsinnoista kaudella 2017-18?,"Pukin ja Brøndbyn kausi 2017–2018 alkoi edelliskausien tapaan Eurooppa-liigan karsintaotteluilla. Brøndby sai vastaansa 2. karsintakierroksella Veikkausliigassa pelanneen VPS:n.[41] Brøndby voitti otteluparin VPS:aa vastaan, mutta joukkue ei edennyt kuitenkaan Eurooppa-liigan lohkovaiheeseen. Pukki pelasi kolmessa Eurooppa-liigan karsintaottelussa ja teki niissä yhden maalin. Tanskan liigassa Pukki pelasi kaikissa 36 sarjaottelussa, joista 32 avauskokoonpanossa. Pukki teki 17 maalia ja hänen edellään Tanskan liigan maalipörssissä oli vain Hobron Pål Alexander Kirkevold. Pukki oli neljännen kerran peräkkäin Brøndbyn paras maalintekijä. Brøndby johti Tanskan liigaa kauden aikana useaan otteeseen, mutta joukkue jäi kuitenkin edelliskauden tapaan sarjassa toiseksi. Midtjylland voitti mestaruuden neljän pisteen erolla.[42] Brøndby eteni toistamiseen Parkenilla pelattuun Tanskan cupin finaaliin, jossa se kohtasi Silkeborgin. Brøndby voitti finaalin maalein 3–1 ja Tanskan cupin kaudella 2017–2018.[43] Brøndby pääsi seuraavan kauden Eurooppa-liigan karsintoihin. Pukki pelasi Brøndbyssä neljän kauden aikana yhteensä 130 Tanskan liigan ottelua ja teki niissä 55 maalia.",['Brøndby'],Which team dropped out of the European league in 2017-18?,"The Pukki and Brondby affair began in 2017–2018 as it had done in previous seasons with European League matches. Brondby responded to its opponent's 2nd league defeat with a win over VPS: . Brondby won the match against VPS, but the team could not advance to the European League knockout stage. Pukki played in three European League matches and scored one goal in each of them. In the Danish league, Pukki played in all 36 matches, starting 32 of them. He scored 17 goals, and his teammates were second in the Danish league's top scorers list, behind Hobro's Pål Alexander Kirkevold. Pukki was the fourth highest scorer for Brondby in the league. Brondby led the Danish league for most of the season, but ended up second again. Midtjylland won the championship by four points. Brondby hosted the Danish Cup final, where they faced Silkeborg. Brondby won the match 3–1 and won the Danish Cup for",Brondby,Brondby,,,,Which team dropped out of the European league in 2017-18?,"The Pukki and Brondby affair began in 2017–2018 as it had done in previous seasons with European League matches. Brondby responded to its opponent's 2nd league defeat with a win over VPS: . Brondby won the match against VPS, but the team could not advance to the European League knockout stage. Pukki played in three European League matches and scored one goal in each of them. In the Danish league, Pukki played in all 36 matches, starting 32 of them. He scored 17 goals, and his teammates were second in the Danish league's top scorers list, behind Hobro's Pål Alexander Kirkevold. Pukki was the fourth highest scorer for Brondby in the league. Brondby led the Danish league for most of the season, but ended up second again. Midtjylland won the championship by four points. Brondby hosted the Danish Cup final, where they faced Silkeborg. Brondby won the match 3–1 and won the Danish Cup for",Brondby,Brondby,,7.306431770324707
fi-validation-33,Mikä on Hondurasin pinta-ala?,"Pohjoisessa Honduras rajoittuu Karibianmereen ja etelässä Fonsecanlahteen Tyynellä valtamerellä. Hondurasin naapurimaat ovat Guatemala, El Salvador ja Nicaragua. Valtion pinta-ala on 112090 neliökilometriä.[4]",['112090 neliökilometriä'],What is the area of Honduras?,"In the north, Honduras borders the Caribbean Sea and to the east, it shares a border with the Bay of Fonseca in the Pacific Ocean. Its neighbors are Guatemala, El Salvador, and Nicaragua. The country has a total area of 112,090 square kilometers.[4]","112,090 square kilometers",112 090 km²,,,,What is the area of Honduras?,"In the north, Honduras borders the Caribbean Sea and to the east, it shares a border with the Bay of Fonseca in the Pacific Ocean. Its neighbors are Guatemala, El Salvador, and Nicaragua. The country has a total area of 112,090 square kilometers.[4]","112,090 square kilometers",112 090 km²,,2.537630558013916
fi-validation-31,Minä vuonna Adolfo González on syntynyt?,"
Don Adolfo Suárez González, Suarezin herttua, Espanjan grande (25. syyskuuta 1932 – 23. maaliskuuta 2014[1]) oli espanjalainen lakimies ja poliitikko. Hän toimi vuosina 1976–1981 Espanjan pääministerinä. Kesäkuussa 1977 hänen johtamansa Demokraattisen keskustan unioni voitti maan ensimmäiset parlamenttivaalit ja hänestä tuli ensimmäinen demokraattisesti valittu pääministeri caudillo Francisco Francon kuoleman jälkeen.",['1932'],In what year was Adolfo González born?,"Adolfo Suárez González, of Suarez's heart, the great of Spain (25 September 1932 - 23 May 2014 [1]) was a Spanish statesman and politician. He served as Prime Minister of Spain from 1976 to 1981. In summer 1977 his led Democratic Union of the Center won the country's first free parliamentary elections and he became the first democratically elected prime minister to succeed the dictator Francisco Franco.",1932,1932,,,,In what year was Adolfo González born?,"Adolfo Suárez González, of Suarez's heart, the great of Spain (25 September 1932 - 23 May 2014 [1]) was a Spanish statesman and politician. He served as Prime Minister of Spain from 1976 to 1981. In summer 1977 his led Democratic Union of the Center won the country's first free parliamentary elections and he became the first democratically elected prime minister to succeed the dictator Francisco Franco.",1932,"""1932""",,3.598461627960205
fi-validation-654,Mikä on Joensuun asukasluku?,"Vuoden 2017 lopussa Joensuussa oli 76 067 asukasta, joista 67 051 asui taajamissa, 8 187 haja-asutusalueilla ja 829 asukkaan asuinpaikan koordinaatit eivät olleet tiedossa. Taajama-aste lasketaan niistä asukkaista, joiden asuinpaikan koordinaatit ovat tiedossa; Joensuun taajama-aste on 89,1 %.[1] Joensuun taajamaväestö jakautuu 11 eri taajaman kesken:[2]",['76 067'],What is the population of Joensuu?,"At the end of 2017, there were 76,067 inhabitants in Joensuu, of whom 67,051 lived in the urban area, 8,187 in rural areas and 829 had unknown address data. The urban area population includes those whose address data are known but who do not live in any of the 11 municipalities of Joensuu. The urban area population of Joensuu is 89.1% of the total population.[1] The population of the municipality of Joensuu is divided into 11 municipalities:[2]","76,067",76 067,,,,What is the population of Joensuu?,"At the end of 2017, there were 76,067 inhabitants in Joensuu, of whom 67,051 lived in the urban area, 8,187 in rural areas and 829 had unknown address data. The urban area population includes those whose address data are known but who do not live in any of the 11 municipalities of Joensuu. The urban area population of Joensuu is 89.1% of the total population.[1] The population of the municipality of Joensuu is divided into 11 municipalities:[2]","76,067",76 067,,4.459550142288208
fi-validation-713,Milloin Pokemon on luotu?,"Pokémon () on japanilainen tuotesarja. Se sai alkunsa Satoshi Tajirin kehittämästä, vuonna 1996 Nintendon Game Boy:lle julkaistusta videoroolipelistä. Sana ”Pokémon” on lyhenne sanoista ”pocket monsters”, ”taskuhirviöt”. Peleissä on satoja erilaisia Pokémon-hahmoja ja tavoitteena on kerätä jokainen niistä ja kouluttaa hahmoista hyvä tiimi. Tuotesarjaan kuuluu videopelien lisäksi keräilykorttipeli, anime, manga ja lukuisia muita tuotteita. Tunnetuin Pokémon-hahmo on sarjan maskotti, keltainen sähköhiiriolento Pikachu.[1]
Brändiä hallitsee ja lisensoi The Pokemon Company, josta Nintendo omistaa 32 %.[2]
Nimi ""Pokémon"" ja hahmojen nimet yms. ovat Nintendon tavaramerkkejä.[3]",['vuonna 1996'],When was Pokémon created?,"Pokémon is a Japanese media franchise that was created by game designer Satoshi Tajiri in 1996 for Nintendo's Game Boy handheld video game console. The name ""Pokémon"" is an abbreviation of the Japanese words ""Pocket Monsters"" or ""Taskuhirviöt"". The games feature hundreds of different Pokémon creatures to catch, train, and battle with, and the goal is to become the best Pokémon Master by collecting all of them and training them to be a strong team. The franchise includes not only video games but also a trading card game, anime television series, manga comics, and numerous other products. The most recognizable Pokémon character is the electric mouse Pikachu, who is the mascot of the franchise. The Pokémon Company, which is owned and operated by Nintendo, licenses and oversees the brand.[1] The names of the Pokémon and the game titles are Nintendo trademarks.[3]",1996,1996,,,,When was Pokémon created?,"Pokémon is a Japanese media franchise that was created by game designer Satoshi Tajiri in 1996 for Nintendo's Game Boy handheld video game console. The name ""Pokémon"" is an abbreviation of the Japanese words ""Pocket Monsters"" or ""Taskuhirviöt"". The games feature hundreds of different Pokémon creatures to catch, train, and battle with, and the goal is to become the best Pokémon Master by collecting all of them and training them to be a strong team. The franchise includes not only video games but also a trading card game, anime television series, manga comics, and numerous other products. The most recognizable Pokémon character is the electric mouse Pikachu, who is the mascot of the franchise. The Pokémon Company, which is owned and operated by Nintendo, licenses and oversees the brand.[1] The names of the Pokémon and the game titles are Nintendo trademarks.[3]",1996,"""1996""",,5.676522493362427
fi-validation-719,Kuinka kives syövän voi havaita?,"Kivessyövän yleisin ensioire on toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton.","['toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton']",How can a stone be detected?,"The most common form of a stone is an increase in the size of a second stone (which may also be found in the stone bed). Stones can be smooth or rough. Often, a stone's appearance is associated with the presence of a vein in a seed. One of the symptoms of a stone is the stone's size, although a stone can also be stone-free.",Yes,Ja,,,,How can a stone be detected?,"The most common form of a stone is an increase in the size of a second stone (which may also be found in the stone bed). Stones can be smooth or rough. Often, a stone's appearance is associated with the presence of a vein in a seed. One of the symptoms of a stone is the stone's size, although a stone can also be stone-free.",Yes,"""Ja""",,2.630169153213501
fi-validation-608,Kuka Kleon oli?,"Perikleen kuoleman myötä Ateena oli menettänyt selvän johtohahmonsa. Uutta sotaisampaa linjaa alkoi ajaa Perikleen suurin vastustaja Kleon. Ateenan strategia muuttui tämän jälkeen paljon aggressiivisemmaksi, ja vuonna 427 eaa. ateenalainen strategi Nikias valtasi Minoan saaren, jolta saattoi saartaa Megaran sataman.[12]",['Perikleen suurin vastustaja'],Who was Kleon?,"After the death of Pericles, Athens had lost its self-confidence. A new line of defense was established by the great general Kleon. After that, Athens' strategy became much more aggressive, and in 427 BC, the Athenian general Nikias led an expedition to the island of Crete from which he could have launched a campaign against the Megarian colony.[12]",great general,pälvelas,,,,Who was Kleon?,"After the death of Pericles, Athens had lost its self-confidence. A new line of defense was established by the great general Kleon. After that, Athens' strategy became much more aggressive, and in 427 BC, the Athenian general Nikias led an expedition to the island of Crete from which he could have launched a campaign against the Megarian colony.[12]",great general,"""pälvelas""",,2.745468854904175
fi-validation-411,Mikä oli ensimäinen junarata Suomessa?,"
Suomen rataverkon historian voidaan katsoa ulottuvan ainakin maaliskuun 20. 1849, jolloin tie- ja vesirakennuslaitoksen päällikkö eversti Alfred Stjernvall ehdotti hevosvetoisen rautatien rakentamista Helsingistä Turkhautaan. Rata olisi ylittänyt Salpausselät ja yhdistänyt maan pääkaupungin purjehduskelpoiseen Järvi-Suomeen. Kenraalikuvernööri määräsi asiaa tutkittavaksi, ja vuonna 1851 valmistui suunnitelma veturirautatien rakentamisesta Helsingistä Hämeenlinnaan.[1] Tälle välille avattiinkin vuonna 1862 Suomen rataverkon ensimmäinen rataosuus, joka on nykyään osa Suomen päärataa.[2] 1800-luvun lopulla junat oli Suomessa suunniteltu kulkemaan vain 25 kilometriä tunnissa, joten matkanteko oli hidasta mutta silti hevoskyytiä nopeampaa.",['Helsingistä Hämeenlinnaan'],What was the first ship to sail in Finland?,"The history of the Finnish railway can be traced back at least to May 20, 1849, when the Director of the Road and Canal Administration, Alfred Stjernvall, proposed the construction of a horse-drawn railway from Helsinki to Turku. The railway would have crossed the Salpausselkä pass and connected the capital city with the coastal town of Åbo in the Finnish region of West Finland. The matter was referred to the General Government, and in 1851 a plan was drawn up for the construction of a horse-drawn railway from Helsinki to Hämeenlinna. This first railway line in Finland was opened in 1862 and is now part of the Finnish national rail network. In the 1800s, trains were planned to run only 25 kilometres an hour, so travel by train was slower but more efficient than travelling by horse.",I don't know,En tiedä.,,,,What was the first ship to sail in Finland?,"The history of the Finnish railway can be traced back at least to May 20, 1849, when the Director of the Road and Canal Administration, Alfred Stjernvall, proposed the construction of a horse-drawn railway from Helsinki to Turku. The railway would have crossed the Salpausselkä pass and connected the capital city with the coastal town of Åbo in the Finnish region of West Finland. The matter was referred to the General Government, and in 1851 a plan was drawn up for the construction of a horse-drawn railway from Helsinki to Hämeenlinna. This first railway line in Finland was opened in 1862 and is now part of the Finnish national rail network. In the 1800s, trains were planned to run only 25 kilometres an hour, so travel by train was slower but more efficient than travelling by horse.",I don't know.,"""En tiedä.""",,6.044674873352051
fi-validation-741,Paljonko Jehovalaisia uusia kastettuja arvioidaan olevan vuosittain?,"
Maailmanlaajuisesti uusia kastettuja on 250000–300000 vuosittain. Vuonna 2014 kastettiin 275581 jäsentä.[22] Aktiivisten julistajien kuukausittaiseksi huipuksi ilmoitetaan vuonna 2015 yli 8,2 miljoonaa, ja heitä oli 240 maassa. Julistajat raportoivat saarnaamistyötä kautta maailman 1933473968 tuntia. He johtivat keskimäärin 9708968:aa maksutonta raamatuntutkiskelua.[23]",['250000–300000'],How many new Jehovah's Witnesses are baptized each year?,"Globally, there are about 250,000–300,000 new printings per year. In 2014, 275,581 copies were printed.[22] The top 8,200 publishers in 2015 reported a total of 193,347,396 hours of printing time, with an average of 970,896.8 hours per publisher.[23]",I don't know,En tiedä.,,,,How many new Jehovah's Witnesses are baptized each year?,"Globally, there are about 250,000–300,000 new printings per year. In 2014, 275,581 copies were printed.[22] The top 8,200 publishers in 2015 reported a total of 193,347,396 hours of printing time, with an average of 970,896.8 hours per publisher.[23]",I don't know,"""En tiedä.""",,3.8048205375671387
fi-validation-446,Minkä ikäisenä Martina Hingis alkoi pelaamaan tennistä?,Martina aloitti tennispallojen lyömisen jo kahden vuoden iässä ja neljän vanhana hän pelasi ensimmäisessä turnauksessaan. Vuonna 1993 Hingisistä tuli kaikkien aikojen nuorin Grand Slamin juniorisarjan voittaja hänen valloittaessaan 12-vuotiaana junioreiden kaksinpelikruunun Roland Garrosissa. Seuraavana vuonna hän puolusti mestaruuttaan menestyksekkäästi ja voitti myös Wimbledonissa. Hingis oli jo tällöin maailman junioriykkönen.,['kahden vuoden'],At what age did Martina Hingis start playing tennis?,"Martina started playing tennis at the age of two and a half and was four when she played her first tournament. In 1993, at the age of 12, Hingis became the all-time youngest Grand Slam junior champion by winning the French Open girls' doubles. The following year, she successfully defended her title and also won Wimbledon. By then, Hingis was already the world's top junior player.",Two and a half,Kaksi ja puoli,,,,At what age did Martina Hingis start playing tennis?,"Martina started playing tennis at the age of two and a half and was four when she played her first tournament. In 1993, at the age of 12, Hingis became the all-time youngest Grand Slam junior champion by winning the French Open girls' doubles. The following year, she successfully defended her title and also won Wimbledon. By then, Hingis was already the world's top junior player.",Two and a half,"""Kaksi ja puoli""",,3.1830596923828125
fi-validation-265,Mikä oli Väinö Riikkilän ensimmäinen kirja?,"Ensimmäinen kirja Pertsa ja Kilu valmistui 1948, mutta se ilmestyi vasta 1951. Kuuden Pertsa ja Kilu -kirjan kasvutarina on poikien siirtyminen kodista aivan sananmukaisestikin avarimmille vesille, ja haaveilu merimieheksi ryhtymisestä korvautui veneen hankkimisella ja ylipäätään vastuunotolla. 1970-luvulla Pertsa ja Kilu -kirjoista tehtiin Vili Auvisen ohjaama televisiosarja. Vuonna 2000 Taavi Vartia teki uuden televisiosarjan Pertsasta ja Kilusta, mutta se ei perustunut Riikkilän teksteihin.",['Pertsa ja Kilu'],What was Väinö Riikkilä's first book?,"The first book of Pertsa and Kilu was ready in 1948, but it was published only in 1951. The growth of Pertsa and Kilu's book series was the migration of the boys from the country to the city, almost literally, from the word go, and the desire to become a sailor by trading a boat for a ship and, in general, taking responsibility for one's own life. In the 1970s, a television series was made of the Pertsa and Kilu books directed by Vili Auvi, and in 2000, Taavi Vartia made a new television series of Pertsa and Kilu, but it was not based on the texts of the books.",Pertsa and Kilu,Pertsa ja Kilu,,,,What was Väinö Riikkilä's first book?,"The first book of Pertsa and Kilu was ready in 1948, but it was published only in 1951. The growth of Pertsa and Kilu's book series was the migration of the boys from the country to the city, almost literally, from the word go, and the desire to become a sailor by trading a boat for a ship and, in general, taking responsibility for one's own life. In the 1970s, a television series was made of the Pertsa and Kilu books directed by Vili Auvi, and in 2000, Taavi Vartia made a new television series of Pertsa and Kilu, but it was not based on the texts of the books.",Pertsa and Kilu,"""Pertsa ja Kilu""",,5.344345808029175
fi-validation-213,Mistä sana algoritmi tulee?,Sana algoritmi tulee persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä.,['persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä'],What is the origin of the word algorithm?,"The algorithm was named after Muhammad ibn Musa al-Khwarizmi, a mathematician and astronomer of Persian origin.",Yes,Kyllä,,,,What is the origin of the word algorithm?,"The algorithm was named after Muhammad ibn Musa al-Khwarizmi, a mathematician and astronomer of Persian origin.",Yes,"""Kyllä""",,1.1877894401550293
fi-validation-324,Milloin maalaisliitto perustettiin?,"Suomen Keskusta (yleiskielessä keskusta,[1] lyhenne Kesk.,[2] ) on suomalainen puolue. Vuonna 1906 perustetun puolueen nimenä oli Maalaisliitto (lyh. ML) vuoteen 1964 asti ja sen jälkeen Keskustapuolue vuoteen 1988 asti, jolloin otettiin käyttöön nykyinen nimi.",['1906'],When was the rural district established?,"The Finnish Centre Party (in Finnish language: Suomen Keskusta, in short: Kesk.; in English: Centre Party) is a Finnish political party. The party was founded in 1906 as the Rural League (Finnish: Maalaisliitto, ML) and its name remained so until 1964, when it was renamed to the Centre Party and the current name was adopted in 1988.",1906,1906,,,,When was the rural district established?,"The Finnish Centre Party (in Finnish language: Suomen Keskusta, in short: Kesk.; in English: Centre Party) is a Finnish political party. The party was founded in 1906 as the Rural League (Finnish: Maalaisliitto, ML) and its name remained so until 1964, when it was renamed to the Centre Party and the current name was adopted in 1988.",1906,"""1906""",,3.2263078689575195
fi-validation-622,Mikä on Sisilian pinta-ala?,"

Sisilia (italiaksi ja sisiliaksi Sicilia) on Välimeren suurin saari Italiassa. Saaren koko on 25700 neliökilometriä, ja siellä asuu runsaat viisi miljoonaa ihmistä. Kapeimmillaan vain 3,3 kilometrin levyinen Messinansalmi erottaa Sisilian Apenniinien niemimaasta.[1] Saari lähisaarineen muodostaa Sisilian hallinnollisen alueen, joka on jaettu yhdeksään maakuntatason alueeseen.",['25700 neliökilometriä'],What is the area of Sicily?,"Sicily (Italian: Sicilia or Sicilia; Sicilian: Sisili) is the largest island in the Mediterranean Sea and the 12th largest island in the world. It has an area of 25,700 square kilometres (9,900 sq mi), with a population of approximately five million people. The island is separated from the Italian Peninsula by the Strait of Messina, which is only 3.3 kilometres (2.1 mi) wide at its narrowest point. The island's coastline is 2,700 kilometres (1,680 mi) long. It is the largest island in the Mediterranean Sea and the fourth largest island in Europe. The island is divided into eight provinces, which are further subdivided into 60 comuni (municipalities).","25,700 square kilometres",25 700 km2,,,,What is the area of Sicily?,"Sicily (Italian: Sicilia or Sicilia; Sicilian: Sisili) is the largest island in the Mediterranean Sea and the 12th largest island in the world. It has an area of 25,700 square kilometres (9,900 sq mi), with a population of approximately five million people. The island is separated from the Italian Peninsula by the Strait of Messina, which is only 3.3 kilometres (2.1 mi) wide at its narrowest point. The island's coastline is 2,700 kilometres (1,680 mi) long. It is the largest island in the Mediterranean Sea and the fourth largest island in Europe. The island is divided into eight provinces, which are further subdivided into 60 comuni (municipalities).","25,700 square kilometres",25 700 km2,,5.450037240982056
fi-validation-590,Milloin Svartholman merilinnoitus rakennettiin?,"
Svartholman merilinnoitus on Loviisan edustalla sijaitseva merilinnoitus, jota rakennettiin Ruotsin laivaston tukikohdaksi sekä Venäjän vastaisen rajan turvaksi. Eversti Augustin Ehrensvärd suunnitteli sen säännölliseksi bastionilinnoitukseksi. Svartholman rakennustyöt aloitettiin vuonna 1748, ja se valmistui keskeisiltä osiltaan 1760-luvun aikana, mutta täysin valmiiksi se ei tullut koskaan.[1]","['se valmistui keskeisiltä osiltaan 1760-luvun aikana, mutta täysin valmiiksi se ei tullut koskaan']",When was the Svartholmen lighthouse built?,"The Svartholm Fort is a fort located in the Loviisa municipality, Finland, which was built as a naval fortress for the Russian fleet and as a border fortress against the Swedish enemy. It was designed by the Swedish engineer August von Eversti Ehrensvärd as a regular bastioned fort. The construction of the fort began in 1748 and was completed in its core parts by the 1760s, but it was never fully finished.[1]",I don't know,En tiedä.,,,,When was the Svartholmen lighthouse built?,"The Svartholm Fort is a fort located in the Loviisa municipality, Finland, which was built as a naval fortress for the Russian fleet and as a border fortress against the Swedish enemy. It was designed by the Swedish engineer August von Eversti Ehrensvärd as a regular bastioned fort. The construction of the fort began in 1748 and was completed in its core parts by the 1760s, but it was never fully finished.[1]",I don't know,"""En tiedä.""",,3.5946226119995117
fi-validation-332,Miksi ensimmäinen ristiretki tehtiin?,"

Ensimmäinen ristiretki Suomeen on Ruotsista Lounais-Suomeen mahdollisesti 1150-luvulla tehty ristiretki.[1] Ristiretken todenperäisyydestä ei ole varmuutta. Jonkinlainen laaja sotaretki kuitenkin tehtiin Ruotsista Suomeen 1150-luvulla.[2] Sotaretkeä ei kuitenkaan voida pitää varsinaisena ristiretkenä, vaan ajalle tyypillisenä sotaretkenä, niin sanottuna ledung-retkenä.[3] Myyttisen retken tavoitteena oli estää suomalaisten hyökkäykset Ruotsiin sekä katolisen uskon levittäminen pakanalliseen Lounais-Suomeen.[4]",['tavoitteena oli estää suomalaisten hyökkäykset Ruotsiin sekä katolisen uskon levittäminen pakanalliseen Lounais-Suomeen'],Why was the first bridge built?,"The first crossing of Finland from Sweden was probably built in the 1150s. The exact date is unknown. However, a certain type of border wall was built from Sweden to Finland in the 1150s. This border wall is not considered a true border wall, but rather a regular defensive wall, or ""ledung"". The purpose of the wall was to prevent Finnish raids into Sweden and to stop the spread of Catholicism in Finland through the Finnish-speaking area of Southwest Finland.",to prevent Finnish raids into Sweden and to stop the spread of Catholicism in Finland through the Finnish-speaking area of Southwest Finland,Täyttää suomen kärsimättömän suomalaan ja suomalaisen kirkkomainontaan.,,,,Why was the first bridge built?,"The first crossing of Finland from Sweden was probably built in the 1150s. The exact date is unknown. However, a certain type of border wall was built from Sweden to Finland in the 1150s. This border wall is not considered a true border wall, but rather a regular defensive wall, or ""ledung"". The purpose of the wall was to prevent Finnish raids into Sweden and to stop the spread of Catholicism in Finland through the Finnish-speaking area of Southwest Finland.",to prevent Finnish raids into Sweden and to stop the spread of Catholicism in Finland through the Finnish-speaking area of Southwest Finland,"""Täyttää suomen kärsimättömän suomalaan ja suomalaisen kirkkomainontaan.""",,4.865314722061157
fi-validation-375,Mihin Hermann Göring kuoli?,"
Hermann Wilhelm Göring () oli natsi-Saksan sotamarsalkka, ilmailuministeri ja Luftwaffen komentaja (Reichsminister der Luftfahrt und Oberbefehlshaber der Luftwaffe – Ilmailun valtakunnanministeri ja Luftwaffen ylikäskynhaltija) vuosina 1933–1945 sekä valtiopäivien puhemies vuosina 1932–1945. Hän lukeutui kansallissosialistisen puolueen korkeimpiin johtajiin. Göring oli ensimmäisessä maailmansodassa ansioitunut taistelulentäjä ja liittyi rauhan tultua kansallissosialistiseen puolueeseen ensimmäisten joukossa. Hänet tuomittiin Nürnbergin sotarikosoikeudenkäynnissä kuolemaan, mutta hän teki itsemurhan ennen tuomion täytäntöönpanoa.",['teki itsemurhan'],What did Hermann Göring die of?,"Hermann Wilhelm Göring (12 January 1893 – 15 October 1946), was a German Nazi military leader, Minister of Aviation, and commander-in-chief of the Luftwaffe from 1933 to 1945, as well as the Vice-Chancellor of Germany from 1932 to 1945. He was a leading member of the National Socialist German Workers' Party. Göring was the first recipient of the Knight's Cross of the Iron Cross and the only person to receive the Oak Leaves, Swords and Diamonds to the Knight's Cross. He was tried and convicted at the Nuremberg Trials and hanged.",I don't know,En usko.,,,,What did Hermann Göring die of?,"Hermann Wilhelm Göring (12 January 1893 – 15 October 1946), was a German Nazi military leader, Minister of Aviation, and commander-in-chief of the Luftwaffe from 1933 to 1945, as well as the Vice-Chancellor of Germany from 1932 to 1945. He was a leading member of the National Socialist German Workers' Party. Göring was the first recipient of the Knight's Cross of the Iron Cross and the only person to receive the Oak Leaves, Swords and Diamonds to the Knight's Cross. He was tried and convicted at the Nuremberg Trials and hanged.",I don't know,"""En usko.""",,4.575470209121704
fi-validation-181,Missä kaupungissa Johan Jakob Nervander syntyi?,"

Johan Jakob Nervander (23. helmikuuta 1805 Uusikaupunki – 15. maaliskuuta 1848 Helsinki)[1] oli suomalainen runoilija, fyysikko ja meteorologi. Nervander oli suomalaisen meteorologisen mittaus- ja havaintotoiminnan alkuunpanija. Hänen vuonna 1844 aloittamistaan magneettisista mittauksista käynnistynyt niin sanottu Helsingin havaintosarja on maailmanlaajuisestikin harvinainen ja nykyisessä tiedeyhteisössä arvostettu.[2] Hän kehitti myös galvanometriä.[3]",['Uusikaupunki'],Where was Johan Jakob Nervander born?,"Johan Jakob Nervander (June 23, 1805, Uusikaupunki – March 15, 1848, Helsinki) was a Finnish poet, physicist, and meteorologist. Nervander was the founder of Finnish meteorological observation and recording. His magnetic observations, which he began in 1844, are considered to be the most comprehensive and valuable in the world, and are still valued by modern scholars. He also developed the galvanometer.",Uusikaupunki,Uusikaupunki,,,,Where was Johan Jakob Nervander born?,"Johan Jakob Nervander (June 23, 1805, Uusikaupunki – March 15, 1848, Helsinki) was a Finnish poet, physicist, and meteorologist. Nervander was the founder of Finnish meteorological observation and recording. His magnetic observations, which he began in 1844, are considered to be the most comprehensive and valuable in the world, and are still valued by modern scholars. He also developed the galvanometer.",Uusikaupunki,Uusikaupunki,,3.511200428009033
