text,ground_truth_entities,predicted_entities,intermediate_en_text,intermediate_en_entities,raw_model_response,error,runtime_seconds
A cewar wasu mutane biyu dake da masaniya kan shirye - shiryen amma wadanda basa son a ambaci sunayen su .,[],"[{'entity': 'shirye', 'type': 'LOC'}, {'entity': 'ambaci', 'type': 'LOC'}]",This is a Hausa text translated to English: A cewar wasu mutane biyu,[],"```json
{
  ""entities"": [
    {""entity_text"": ""shirye"", ""entity_type"": ""LOC""},
    {""entity_text"": ""ambaci"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""shirye"", ""entity_type"": ""LOC""},
    {""entity_text"": ""ambaci"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""shirye"", ""entity_type"": ""LOC""},
    {""entity_text"": ""ambaci"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""shirye"", ""entity_type"": ""LOC""},
    {""entity_text"": ""ambaci"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""sh",,5.582494735717773
• Kada ka taba wanda ya mutu da cutar Ebola .,[],"[{'entity': 'cutar Ebola', 'type': 'PER'}, {'entity': 'Kada', 'type': 'LOC'}]",This is a Hausa text translated to English: • Kada ka taba wanda,[],"```json
{
  ""entities"": [
    {""entity_text"": ""cutar Ebola"", ""entity_type"": ""PER""},
    {""entity_text"": ""Kada"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""cutar Ebola"", ""entity_type"": ""PER""},
    {""entity_text"": ""Kada"", ""entity_type"": ""LOC""}
  ]
}
``` 
Note: In Hausa, ""cutar Ebola"" is often used to refer to a person who contracted Ebola, hence the classification as PER. ""Kada"" is a location in Nigeria, hence the classification as LOC. However, if ""cutar Ebola"" refers to a specific person, it should be classified as PER. If it's a general term, it might not be classified as an entity. Given the context, I've assumed it refers to a person. If more context is available, please provide for a more accurate",,5.534108400344849
"Barr da ya fitar da cikakken rahoto ga al’ummar kasa , kuma ya bayar da takardun shaida da abubuwan da ke faruwa ga Majalisa .","[{'entity': 'Barr', 'type': 'PER'}]","[{'entity': 'Majalisa', 'type': 'ORG'}]",This is a Hausa text translated to English: Barr da ya fitar da,[],"```json
{
  ""entities"": [
    {""entity_text"": ""al'ummar kasa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Majalisa"", ""entity_type"": ""ORG""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""al'ummar kasa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Majalisa"", ""entity_type"": ""ORG""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""al'ummar kasa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Majalisa"", ""entity_type"": ""ORG""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""al'ummar kasa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Majalisa"", ""entity_type"": ""ORG""}
",,5.5858306884765625
"A jiya alhamis ne mai bincike na musamman , Robert Mueller , ya gabatarwa da kotu takardun karin tuhuma a kan tsohon shugaban yakin neman zaben shugaba Trump , wato Paul Manafort , da wani jami'in yakin neman zaben na Trump mai suna Richard Gates .","[{'entity': 'jiya alhamis', 'type': 'DATE'}, {'entity': 'Robert Mueller', 'type': 'PER'}, {'entity': 'Trump', 'type': 'PER'}, {'entity': 'Paul Manafort', 'type': 'PER'}, {'entity': 'Trump', 'type': 'PER'}, {'entity': 'Richard Gates', 'type': 'PER'}]","[{'entity': 'Robert Mueller', 'type': 'PER'}, {'entity': 'Paul Manafort', 'type': 'PER'}, {'entity': 'Richard Gates', 'type': 'PER'}, {'entity': 'Trump', 'type': 'PER'}]",This is a Hausa text translated to English: A jiya alhamis ne mai,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Robert Mueller"", ""entity_type"": ""PER""},
    {""entity_text"": ""Paul Manafort"", ""entity_type"": ""PER""},
    {""entity_text"": ""Richard Gates"", ""entity_type"": ""PER""},
    {""entity_text"": ""Trump"", ""entity_type"": ""PER""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Robert Mueller"", ""entity_type"": ""PER""},
    {""entity_text"": ""Paul Manafort"", ""entity_type"": ""PER""},
    {""entity_text"": ""Richard Gates"", ""entity_type"": ""PER""},
    {""entity_text"": ""Trump"", ""entity_type"": ""PER""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Robert Mueller"", ""entity_type"": ""PER""},
    {""entity_text"": ""Paul Manafort"", ""entity_type"": ""PER""},
    {""entity_text"": ""Richard",,5.650876760482788
"Gary White , shugaban kungiyar ta WASH Advocacy Intiative , kuma daya daga cikin wadanda suka kirkiro dandalin """""""" water .","[{'entity': 'Gary White', 'type': 'PER'}, {'entity': 'WASH Advocacy Intiative', 'type': 'ORG'}]","[{'entity': 'Gary White', 'type': 'PER'}, {'entity': 'WASH Advocacy Intiative', 'type': 'ORG'}, {'entity': 'water', 'type': 'LOC'}]","This is a Hausa text translated to English: Gary White , shugaban kungiyar",[],"```json
{
  ""entities"": [
    {""entity_text"": ""Gary White"", ""entity_type"": ""PER""},
    {""entity_text"": ""WASH Advocacy Intiative"", ""entity_type"": ""ORG""},
    {""entity_text"": ""water"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Gary White"", ""entity_type"": ""PER""},
    {""entity_text"": ""WASH Advocacy Intiative"", ""entity_type"": ""ORG""},
    {""entity_text"": ""water"", ""entity_type"": ""LOC""}
  ]
}
``` 

Note: ""water"" is considered a location in this context as it refers to a domain or area of focus. If ""water"" should not be considered a location, please let me know and I will adjust the entity_type accordingly. However, based on the given instructions, ""LOC"" is used here. 

If ""water"" should not be considered",,5.5870678424835205
Plasmodium Falciparum kuma ita ce wadda ta fi yin kisa .,[],"[{'entity': 'Plasmodium Falciparum', 'type': 'PER'}, {'entity': 'wadda ta fi yin kisa', 'type': 'LOC'}]",This is a Hausa text translated to English: Plasmodium Falciparum kuma ita ce,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Plasmodium Falciparum"", ""entity_type"": ""PER""},
    {""entity_text"": ""wadda ta fi yin kisa"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Plasmodium Falciparum"", ""entity_type"": ""PER""},
    {""entity_text"": ""wadda ta fi yin kisa"", ""entity_type"": ""LOC""}
  ]
}
``` 
Note: In this context, ""Plasmodium Falciparum"" is often referred to as a species of parasite, but for the purpose of this task, it is categorized as a person (PER). ""Wadda ta fi yin kisa"" is a phrase that could refer to a location, hence categorized as a location (LOC). This is based on the assumption that the",,5.541243314743042
Juncker zai shigo nan Washington ne da tunanin Kungiyar Tarayyar Turai zata kaucewa rikicin cinikayya ta hanyar fahimtar da Trump ya janye haraji masu tsauri da yake niyar dorawa motocin Turai .,"[{'entity': 'Juncker', 'type': 'PER'}, {'entity': 'Washington', 'type': 'LOC'}, {'entity': 'Kungiyar Tarayyar Turai', 'type': 'ORG'}, {'entity': 'Trump', 'type': 'PER'}, {'entity': 'Turai', 'type': 'LOC'}]","[{'entity': 'Juncker', 'type': 'PER'}, {'entity': 'Washington', 'type': 'LOC'}, {'entity': 'Kungiyar Tarayyar Turai', 'type': 'ORG'}, {'entity': 'Trump', 'type': 'PER'}]",This is a Hausa text translated to English: Juncker zai shigo nan Washington,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Juncker"", ""entity_type"": ""PER""},
    {""entity_text"": ""Washington"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Kungiyar Tarayyar Turai"", ""entity_type"": ""ORG""},
    {""entity_text"": ""Trump"", ""entity_type"": ""PER""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Juncker"", ""entity_type"": ""PER""},
    {""entity_text"": ""Washington"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Kungiyar Tarayyar Turai"", ""entity_type"": ""ORG""},
    {""entity_text"": ""Trump"", ""entity_type"": ""PER""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Juncker"", ""entity_type"": ""PER""},
    {""entity_text"": ""Washington"", ""entity_type",,5.627564668655396
An Kaddamar Da Aikin Rigakafin Dabbobi a Jihar Neja,"[{'entity': 'Neja', 'type': 'LOC'}]","[{'entity': 'An Kaddamar Da Aikin Rigakafin Dabbobi', 'type': 'ORG'}, {'entity': 'Jihar Neja', 'type': 'LOC'}]",This is a Hausa text translated to English: An Kaddamar Da Aikin Rigakafin,[],"```json
{
  ""entities"": [
    {""entity_text"": ""An Kaddamar Da Aikin Rigakafin Dabbobi"", ""entity_type"": ""ORG""},
    {""entity_text"": ""Jihar Neja"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""An Kaddamar Da Aikin Rigakafin Dabbobi"", ""entity_type"": ""ORG""},
    {""entity_text"": ""Jihar Neja"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""An Kaddamar Da Aikin Rigakafin Dabbobi"", ""entity_type"": ""ORG""},
    {""entity_text"": ""Jihar Neja"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""An Kaddamar Da",,5.537402629852295
"Sannan ya bukaci a kara yawan maganin rigakafin domin a sami damar yiwa wasu dabbobin dake shigowa daga makwabtan jihohi irin su Kebbi don cin karmami , Manyan cututtukan da suka fi addabar dabbobin dai sune boro da sammure mai sanya shanu cin kasa idan tayi yawa , sai kuma cutar haukacewar karnuka .","[{'entity': 'Kebbi', 'type': 'LOC'}]","[{'entity': 'Kebbi', 'type': 'LOC'}, {'entity': 'Manyan cututtukan', 'type': 'LOC'}]",This is a Hausa text translated to English: Sannan ya bukaci a kara,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Kebbi"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Manyan cututtukan"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Kebbi"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Manyan cututtukan"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Kebbi"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Manyan cututtukan"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Kebbi"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Manyan cututtukan"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
",,5.717994689941406
Yau Za A Tabka Wani Irin Sanyi Mai Tsanani A Amurka,"[{'entity': 'Yau', 'type': 'DATE'}, {'entity': 'Amurka', 'type': 'LOC'}]","[{'entity': 'Amurka', 'type': 'LOC'}, {'entity': 'Sanyi', 'type': 'LOC'}]",This is a Hausa text translated to English: Yau Za A Tabka Wani,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Amurka"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Sanyi"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Amurka"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Sanyi"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Yau Za A Tabka"", ""entity_type"": ""PER""},
    {""entity_text"": ""Amurka"", ""entity_type"": ""LOC""},
    {""entity_text"": ""Sanyi"", ""entity_type"": ""LOC""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Yau Za A Tabka"", ""entity_type"": ""PER""},
    {""entity_text"": ""Amurka"",",,5.5426530838012695
An yi nazari kan rayuwar Amurkawa mata dubu tamanin tsakanin ‘yan shekaru hamsin zuwa saba’in da tara .,[],"[{'entity': 'Amurkawa', 'type': 'LOC'}, {'entity': 'hamsin', 'type': 'DATE'}, {'entity': 'saba’in', 'type': 'DATE'}]",This is a Hausa text translated to English: An yi nazari kan rayuwar,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Amurkawa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""hamsin"", ""entity_type"": ""DATE""},
    {""entity_text"": ""saba’in"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Amurkawa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""hamsin"", ""entity_type"": ""DATE""},
    {""entity_text"": ""saba’in"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Amurkawa"", ""entity_type"": ""LOC""},
    {""entity_text"": ""hamsin"", ""entity_type"": ""DATE""},
    {""entity_text"": ""saba’in"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
 ",,5.568365812301636
Hukumar kula da lafiya ta duniya ta fitar da wannan bayani ne a taron data gudanar a Geneva a karshen watan oktoban wannan shekarar .,"[{'entity': 'Hukumar kula da lafiya ta duniya', 'type': 'ORG'}, {'entity': 'Geneva', 'type': 'LOC'}, {'entity': 'karshen watan oktoban wannan shekarar', 'type': 'DATE'}]","[{'entity': 'Hukumar', 'type': 'PER'}, {'entity': 'Geneva', 'type': 'LOC'}, {'entity': 'oktoban', 'type': 'DATE'}]",This is a Hausa text translated to English: Hukumar kula da lafiya ta,[],"```json
{
  ""entities"": [
    {""entity_text"": ""Hukumar"", ""entity_type"": ""PER""},
    {""entity_text"": ""Geneva"", ""entity_type"": ""LOC""},
    {""entity_text"": ""oktoban"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Hukumar"", ""entity_type"": ""PER""},
    {""entity_text"": ""Geneva"", ""entity_type"": ""LOC""},
    {""entity_text"": ""oktoban"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""Hukumar"", ""entity_type"": ""PER""},
    {""entity_text"": ""Geneva"", ""entity_type"": ""LOC""},
    {""entity_text"": ""oktoban"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"":",,5.595417737960815
"Kujerun majalisar wakilai 435 ake takararsu , sannan ana takara akan kujeru 35 cikin 100 na majalisar Dattawa , baya ga haka akwai kujerun Gwamnoni 36 cikin jihohi 50 da su ma ake takara akansu .",[],"[{'entity': '435', 'type': 'DATE'}, {'entity': '35', 'type': 'DATE'}, {'entity': '100', 'type': 'DATE'}, {'entity': '36', 'type': 'DATE'}, {'entity': '50', 'type': 'DATE'}]",This is a Hausa text translated to English: Kujerun majalisar wakilai 435 ake,[],"```json
{
  ""entities"": [
    {""entity_text"": ""435"", ""entity_type"": ""DATE""},
    {""entity_text"": ""35"", ""entity_type"": ""DATE""},
    {""entity_text"": ""100"", ""entity_type"": ""DATE""},
    {""entity_text"": ""36"", ""entity_type"": ""DATE""},
    {""entity_text"": ""50"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"": [
    {""entity_text"": ""435"", ""entity_type"": ""DATE""},
    {""entity_text"": ""35"", ""entity_type"": ""DATE""},
    {""entity_text"": ""100"", ""entity_type"": ""DATE""},
    {""entity_text"": ""36"", ""entity_type"": ""DATE""},
    {""entity_text"": ""50"", ""entity_type"": ""DATE""}
  ]
}
``` ```json
{
  ""entities"": [
   ",,5.667273044586182
